dispute_id,true_category,expected_outcome,action,action_reason,outcome,final_score,suspicion_score,verdict
D-004320,BA-08,favor_cardholder,escalate_to_analyst,evidence_inconclusive_human_review,escalate,-0.08,0.0,deferred
D-004321,BA-01,favor_cardholder,auto_approve,strong_evidence_for_cardholder,favor_cardholder,0.72,0.0,correct
D-004322,QD-03,escalate,request_more_evidence,insufficient_evidence,inconclusive,-0.113,0.0,correct
D-004323,CR-06,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,0.19,0.0,deferred
D-004324,BA-07,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.6,0.0,correct
D-004325,NR-02,escalate,auto_approve,compliance_override,favor_cardholder,-0.165,0.0,correct
D-004326,NR-01,favor_merchant,represent_chargeback,evidence_favors_merchant,favor_merchant,-0.45,0.0,correct
D-004327,CR-03,favor_merchant,represent_chargeback,evidence_favors_merchant,favor_merchant,-0.5,0.0,correct
D-004328,QD-02,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,0.449,0.0,deferred
D-004329,NR-02,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.55,0.0,correct
D-004330,BA-01,favor_cardholder,auto_approve,compliance_override,favor_cardholder,0.72,0.0,correct
D-004331,SP-02,favor_cardholder,auto_approve,compliance_override,favor_cardholder,-0.095,0.0,correct
D-004332,CR-04,escalate,auto_approve,compliance_override,favor_cardholder,0.071,0.55,correct
D-004333,QD-02,favor_merchant,request_more_evidence,insufficient_evidence,inconclusive,-0.089,0.0,deferred
D-004334,BA-04,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.55,0.0,correct
D-004335,QD-01,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.637,0.0,correct
D-004336,QD-01,favor_merchant,escalate_to_analyst,evidence_inconclusive_human_review,escalate,-0.054,0.0,deferred
D-004337,BA-01,favor_cardholder,escalate_to_analyst,integrity_signals_detected,escalate,0.72,0.6,deferred
D-004338,NR-04,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.58,0.0,correct
D-004339,QD-01,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.644,0.0,correct
D-004340,AR-02,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,0.158,0.0,deferred
D-004341,NR-01,favor_merchant,represent_chargeback,evidence_favors_merchant,favor_merchant,-0.45,0.0,correct
D-004342,BA-01,favor_cardholder,auto_approve,strong_evidence_for_cardholder,favor_cardholder,0.72,0.0,correct
D-004343,BA-04,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.55,0.0,correct
D-004344,QD-06,favor_merchant,escalate_to_analyst,integrity_signals_detected,escalate,-0.075,0.6,deferred
D-004345,CR-04,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,0.117,0.0,deferred
D-004346,SP-08,favor_merchant,represent_chargeback,evidence_favors_merchant,favor_merchant,-0.6,0.0,correct
D-004347,CR-01,favor_cardholder,escalate_to_analyst,evidence_inconclusive_human_review,escalate,0.182,0.0,deferred
D-004348,AR-02,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,0.135,0.0,deferred
D-004349,QD-01,favor_merchant,escalate_to_analyst,evidence_inconclusive_human_review,escalate,-0.046,0.0,deferred
D-004350,QD-04,favor_merchant,escalate_to_analyst,evidence_inconclusive_human_review,escalate,0.019,0.0,deferred
D-004351,CR-04,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,0.117,0.0,deferred
D-004352,BA-04,escalate,request_more_evidence,insufficient_evidence,inconclusive,0.19,0.0,correct
D-004353,CR-01,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.302,0.0,correct
D-004354,NR-04,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.58,0.0,correct
D-004355,BA-04,favor_merchant,auto_approve,compliance_override,favor_cardholder,0.19,0.0,correct
D-004356,CR-02,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.62,0.5,correct
D-004357,CR-01,escalate,request_more_evidence,insufficient_evidence,inconclusive,0.205,0.0,correct
D-004358,QD-02,favor_merchant,escalate_to_analyst,integrity_signals_detected,escalate,-0.089,0.7,deferred
D-004359,BA-07,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.6,0.0,correct
D-004360,BA-07,favor_merchant,represent_chargeback,evidence_favors_merchant,favor_merchant,-0.45,0.0,correct
D-004361,CR-04,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,0.18,0.0,deferred
D-004362,BA-02,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.6,0.0,correct
D-004363,NR-04,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.58,0.0,correct
D-004364,NR-02,escalate,escalate_to_analyst,evidence_inconclusive_human_review,escalate,-0.15,0.0,correct
D-004365,NR-01,favor_merchant,request_more_evidence,insufficient_evidence,inconclusive,0.135,0.0,deferred
D-004366,QD-03,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,-0.053,0.0,deferred
D-004367,QD-03,favor_merchant,auto_approve,compliance_override,favor_cardholder,-0.108,0.0,correct
D-004368,NR-05,favor_merchant,represent_chargeback,evidence_favors_merchant,favor_merchant,-0.45,0.0,correct
D-004369,CR-06,favor_merchant,represent_chargeback,evidence_favors_merchant,favor_merchant,-0.45,0.0,correct
D-004370,CR-03,favor_merchant,represent_chargeback,evidence_favors_merchant,favor_merchant,-0.5,0.0,correct
D-004371,QD-03,favor_cardholder,escalate_to_analyst,evidence_inconclusive_human_review,escalate,0.046,0.0,deferred
D-004372,NR-01,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,0.18,0.0,deferred
D-004373,NR-05,favor_cardholder,auto_approve,compliance_override,favor_cardholder,0.387,0.0,correct
D-004374,NR-01,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,0.365,0.0,deferred
D-004375,CR-06,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,0.205,0.0,deferred
D-004376,BA-06,escalate,auto_approve,compliance_override,favor_cardholder,-0.45,0.55,correct
D-004377,SP-08,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.65,0.0,correct
D-004378,NR-05,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,0.387,0.0,deferred
D-004379,NR-01,favor_cardholder,escalate_to_analyst,evidence_inconclusive_human_review,escalate,0.225,0.0,deferred
D-004380,QD-06,escalate,auto_approve,compliance_override,favor_cardholder,0.381,0.0,correct
D-004381,CR-03,favor_merchant,represent_chargeback,evidence_favors_merchant,favor_merchant,-0.5,0.0,correct
D-004382,SP-02,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,-0.11,0.0,deferred
D-004383,QD-01,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.567,0.0,correct
D-004384,NR-01,favor_merchant,represent_chargeback,evidence_favors_merchant,favor_merchant,-0.45,0.0,correct
D-004385,SP-01,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,0.135,0.0,deferred
D-004386,QD-01,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.499,0.0,correct
D-004387,SP-05,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,-0.1,0.0,deferred
D-004388,BA-01,favor_merchant,escalate_to_analyst,integrity_signals_detected,escalate,-0.347,0.6,deferred
D-004389,NR-05,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,0.402,0.0,deferred
D-004390,BA-01,favor_cardholder,auto_approve,strong_evidence_for_cardholder,favor_cardholder,0.72,0.0,correct
D-004391,CR-03,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.62,0.0,correct
D-004392,BA-02,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.6,0.0,correct
D-004393,BA-02,escalate,request_more_evidence,insufficient_evidence,inconclusive,-0.1,0.0,correct
D-004394,CR-03,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,0.135,0.0,deferred
D-004395,BA-02,escalate,request_more_evidence,insufficient_evidence,inconclusive,-0.1,0.0,correct
D-004396,NR-04,favor_merchant,represent_chargeback,evidence_favors_merchant,favor_merchant,-0.62,0.0,correct
D-004397,QD-02,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,0.524,0.0,deferred
D-004398,CR-01,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.302,0.0,correct
D-004399,CR-01,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.302,0.0,correct
D-004400,QD-02,favor_merchant,request_more_evidence,insufficient_evidence,inconclusive,-0.081,0.0,deferred
D-004401,QD-01,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.559,0.0,correct
D-004402,CR-02,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.62,0.0,correct
D-004403,CR-05,favor_merchant,request_more_evidence,insufficient_evidence,inconclusive,-0.103,0.0,deferred
D-004404,BA-01,favor_cardholder,auto_approve,compliance_override,favor_cardholder,0.72,0.0,correct
D-004405,NR-03,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,0.387,0.0,deferred
D-004406,BA-02,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.6,0.0,correct
D-004407,SP-01,favor_merchant,escalate_to_analyst,integrity_signals_detected,escalate,-0.114,0.8,deferred
D-004408,QD-05,favor_merchant,escalate_to_analyst,evidence_inconclusive_human_review,escalate,0.024,0.0,deferred
D-004409,CR-01,favor_merchant,request_more_evidence,insufficient_evidence,inconclusive,0.205,0.0,deferred
D-004410,BA-08,favor_cardholder,auto_approve,compliance_override,favor_cardholder,-0.065,0.0,correct
D-004411,AR-03,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,0.158,0.0,deferred
D-004412,BA-02,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.6,0.0,correct
D-004413,NR-02,favor_merchant,represent_chargeback,evidence_favors_merchant,favor_merchant,-0.45,0.0,correct
D-004414,QD-02,favor_cardholder,escalate_to_analyst,integrity_signals_detected,escalate,0.449,0.7,deferred
D-004415,BA-05,escalate,escalate_to_analyst,evidence_inconclusive_human_review,escalate,-0.27,0.5,correct
D-004416,AR-02,favor_cardholder,auto_approve,compliance_override,favor_cardholder,0.158,0.0,correct
D-004417,CR-05,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.62,0.0,correct
D-004418,BA-08,favor_cardholder,escalate_to_analyst,integrity_signals_detected,escalate,-0.08,0.7,deferred
D-004419,QD-04,escalate,escalate_to_analyst,evidence_inconclusive_human_review,escalate,0.019,0.0,correct
D-004420,NR-01,favor_merchant,represent_chargeback,evidence_favors_merchant,favor_merchant,-0.45,0.0,correct
D-004421,BA-07,favor_merchant,represent_chargeback,evidence_favors_merchant,favor_merchant,-0.45,0.0,correct
D-004422,CR-01,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.318,0.0,correct
D-004423,QD-03,favor_cardholder,auto_approve,compliance_override,favor_cardholder,0.038,0.0,correct
D-004424,CR-05,favor_cardholder,auto_approve,compliance_override,favor_cardholder,-0.003,0.0,correct
D-004425,CR-03,escalate,request_more_evidence,insufficient_evidence,inconclusive,-0.075,0.0,correct
D-004426,CR-03,escalate,request_more_evidence,insufficient_evidence,inconclusive,-0.075,0.0,correct
D-004427,BA-04,escalate,request_more_evidence,insufficient_evidence,inconclusive,0.19,0.0,correct
D-004428,QD-01,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.637,0.0,correct
D-004429,SP-02,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,-0.095,0.0,deferred
D-004430,BA-04,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.55,0.0,correct
D-004431,CR-03,escalate,request_more_evidence,insufficient_evidence,inconclusive,-0.075,0.0,correct
D-004432,QD-02,favor_cardholder,escalate_to_analyst,integrity_signals_detected,escalate,0.135,0.8,deferred
D-004433,QD-04,escalate,escalate_to_analyst,integrity_signals_detected,escalate,0.005,0.7,correct
D-004434,CR-02,escalate,auto_approve,compliance_override,favor_cardholder,-0.5,0.55,correct
D-004435,QD-01,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.637,0.0,correct
D-004436,BA-04,escalate,request_more_evidence,insufficient_evidence,inconclusive,0.205,0.0,correct
D-004437,BA-04,favor_merchant,auto_deny,compliance_override,favor_merchant,0.07,0.0,correct
D-004438,QD-02,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,0.609,0.0,deferred
D-004439,QD-01,favor_cardholder,auto_approve,compliance_override,favor_cardholder,0.424,0.0,correct
D-004440,CR-04,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,0.132,0.0,deferred
D-004441,BA-01,favor_merchant,auto_approve,compliance_override,favor_cardholder,-0.332,0.0,correct
D-004442,SP-02,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,-0.095,0.0,deferred
D-004443,QD-01,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.559,0.0,correct
D-004444,BA-04,escalate,escalate_to_analyst,integrity_signals_detected,escalate,0.55,0.6,correct
D-004445,CR-05,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,-0.003,0.0,deferred
D-004446,CR-04,escalate,escalate_to_analyst,integrity_signals_detected,escalate,-0.063,0.667,correct
D-004447,AR-01,favor_merchant,auto_approve,compliance_override,favor_cardholder,0.045,0.0,correct
D-004448,BA-04,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.55,0.0,correct
D-004449,AR-03,favor_merchant,request_more_evidence,insufficient_evidence,inconclusive,-0.065,0.0,deferred
D-004450,BA-06,escalate,escalate_to_analyst,integrity_signals_detected,escalate,-0.126,0.7,correct
D-004451,CR-02,favor_merchant,represent_chargeback,evidence_favors_merchant,favor_merchant,-0.5,0.0,correct
D-004452,CR-03,escalate,escalate_to_analyst,integrity_signals_detected,escalate,0.62,0.6,correct
D-004453,SP-02,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,-0.095,0.0,deferred
D-004454,NR-01,favor_merchant,escalate_to_analyst,evidence_inconclusive_human_review,escalate,-0.213,0.0,deferred
D-004455,BA-01,escalate,auto_approve,compliance_override,favor_cardholder,-0.347,0.633,correct
D-004456,QD-05,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.55,0.0,correct
D-004457,SP-08,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.65,0.0,correct
D-004458,QD-03,favor_cardholder,escalate_to_analyst,evidence_inconclusive_human_review,escalate,0.038,0.0,deferred
D-004459,BA-01,escalate,escalate_to_analyst,integrity_signals_detected,escalate,0.72,0.625,correct
D-004460,QD-01,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.559,0.0,correct
D-004461,CR-04,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,0.071,0.0,deferred
D-004462,CR-03,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.62,0.0,correct
D-004463,QD-01,favor_merchant,escalate_to_analyst,evidence_inconclusive_human_review,escalate,-0.054,0.0,deferred
D-004464,QD-04,escalate,escalate_to_analyst,evidence_inconclusive_human_review,escalate,0.019,0.0,correct
D-004465,QD-01,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.484,0.0,correct
D-004466,AR-03,favor_merchant,escalate_to_analyst,integrity_signals_detected,escalate,-0.087,0.7,deferred
D-004467,BA-04,escalate,request_more_evidence,insufficient_evidence,inconclusive,0.19,0.0,correct
D-004468,NR-03,favor_cardholder,auto_approve,compliance_override,favor_cardholder,0.402,0.0,correct
D-004469,CR-04,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,0.117,0.0,deferred
D-004470,SP-07,favor_cardholder,escalate_to_analyst,evidence_inconclusive_human_review,escalate,0.195,0.0,deferred
D-004471,BA-01,favor_cardholder,auto_approve,strong_evidence_for_cardholder,favor_cardholder,0.72,0.0,correct
D-004472,CR-05,favor_merchant,request_more_evidence,insufficient_evidence,inconclusive,-0.103,0.0,deferred
D-004473,NR-04,favor_cardholder,escalate_to_analyst,integrity_signals_detected,escalate,0.58,0.6,deferred
D-004474,CR-01,escalate,request_more_evidence,insufficient_evidence,inconclusive,0.19,0.0,correct
D-004475,AR-01,escalate,escalate_to_analyst,integrity_signals_detected,escalate,-0.053,0.6,correct
D-004476,NR-02,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,-0.053,0.0,deferred
D-004477,AR-03,favor_cardholder,auto_approve,compliance_override,favor_cardholder,0.158,0.0,correct
D-004478,QD-02,favor_merchant,request_more_evidence,insufficient_evidence,inconclusive,-0.089,0.0,deferred
D-004479,AR-01,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,-0.053,0.0,deferred
D-004480,NR-01,escalate,escalate_to_analyst,evidence_inconclusive_human_review,escalate,-0.055,0.0,correct
